Ham/Spam,Text,target,words,message
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",1,"['Congratulations', 'Thanks', 'good', 'friend', 'U', 'WON', '2', '000', 'Xmas', 'prize', '2', 'claim', 'easy', 'call', '08718726971', 'NOW', 'Only', '10p', 'per', 'minute', 'BT', 'national', 'rate']",congratulation thank good friend u 2 000 Xmas prize 2 claim easy call 08718726971 10p per minute BT national rate
spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",1,"['tddnewsletter', 'emc1', 'co', 'uk', 'More', 'games', 'TheDailyDraw', 'Dear', 'Helen', 'Dozens', 'Free', 'Games', 'great', 'prizesWith']",tddnewslett emc1 co uk game thedailydraw dear Helen dozen free game great prizeswith
ham,So what do you guys do.,0,"['So', 'guys']",guy
ham,Also that chat was awesome but don't make it regular unless you can see her in person,0,"['Also', 'chat', 'awesome', 'make', 'regular', 'unless', 'see', 'person']",also chat awesome make regular unless see person
ham,That's significant but dont worry.,0,"['That', 'significant', 'dont', 'worry']",significant do not worry
ham,That's cause your old. I live to be high.,0,"['That', 'cause', 'old', 'I', 'live', 'high']",cause old live high
ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",0,"['Waqt', 'se', 'pehle', 'naseeb', 'se', 'zyada', 'kisi', 'ko', 'kuch', 'nahi', 'milta', 'Zindgi', 'wo', 'nahi', 'jo', 'hum', 'sochte', 'hai', 'Zindgi', 'wo', 'hai', 'jo', 'ham', 'jeetey', 'hai']",waqt se pehle naseeb se zyada kisi ko kuch nahi milta Zindgi will nahi jo hum sochte hai Zindgi will hai jo ham jeetey hai
ham,On the way to office da..,0,"['On', 'way', 'office', 'da']",way office da
ham,In which place do you want da.,0,"['In', 'place', 'want', 'da']",place want da
ham,This pain couldn't have come at a worse time.,0,"['This', 'pain', 'come', 'worse', 'time']",pain come bad time
ham,Ok...,0,['Ok'],ok
ham,Should I be stalking u?,0,"['Should', 'I', 'stalking', 'u']",stalk u
ham,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,0,"['Sorry', 'dude', 'Dont', 'know', 'forgot', 'Even', 'Dan', 'reminded', 'Sorry', 'Hope', 'guys', 'fun']",sorry dude do not know forget even Dan remind sorry hope guy fun
ham,Ok lor.,0,"['Ok', 'lor']",ok lor
ham,Apps class varaya elaya.,0,"['Apps', 'class', 'varaya', 'elaya']",apps class varaya elaya
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0,"['The', 'Xmas', 'story', 'peace', 'The', 'Xmas', 'msg', 'love', 'The', 'Xmas', 'miracle', 'jesus', 'Hav', 'blessed', 'month', 'ahead', 'amp', 'wish', 'U', 'Merry', 'Xmas']",Xmas story peace Xmas msg love Xmas miracle jesus hav bless month ahead amp wish u merry Xmas
spam,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",1,"['URGENT', 'Your', 'mobile', 'number', 'WON', '2000', 'Bonus', 'Caller', 'prize', '10', '06', '03', 'This', '2nd', 'attempt', 'reach', 'Call', '09066368753', 'ASAP', 'Box', '97N7QP', '150ppm']",URGENT mobile number 2000 Bonus caller prize 10 06 03 2nd attempt reach call 09066368753 asap Box 97n7qp 150ppm
ham,That day you asked about anand number. Why:-),0,"['That', 'day', 'asked', 'anand', 'number', 'Why']",day ask anand number
ham,Am surfing online store. For offers do you want to buy any thing.,0,"['Am', 'surfing', 'online', 'store', 'For', 'offers', 'want', 'buy', 'thing']",surf online store offer want buy thing
ham,Long beach lor. Expected... U having dinner now?,0,"['Long', 'beach', 'lor', 'Expected', 'U', 'dinner']",long beach lor expect u dinner
ham,At home by the way,0,"['At', 'home', 'way']",home way
ham,We are both fine. Thanks,0,"['We', 'fine', 'Thanks']",fine thank
ham,What happen to her tell the truth,0,"['What', 'happen', 'tell', 'truth']",happen tell truth
ham,Do you like Italian food?,0,"['Do', 'like', 'Italian', 'food']",like italian food
ham,Which is weird because I know I had it at one point,0,"['Which', 'weird', 'I', 'know', 'I', 'one', 'point']",weird know one point
ham,Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!,0,"['Aww', 'must', 'nearly', 'dead', 'Well', 'Jez', 'isComing', 'toDo', 'workAnd', 'whillTake', 'forever']",Aww must nearly dead well Jez iscome todo workand whilltake forever
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0,"['Tell', 'friends', 'plan', 'Valentines', 'day', 'lt', 'URL', 'gt']",tell friend plan valentine day lt URL gt
ham,"Alright, see you in a bit",0,"['Alright', 'see', 'bit']",alright see bit
ham,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.,0,"['Cheers', 'message', 'Zogtorius', 'I', 'staring', 'phone', 'age', 'deciding', 'whether', 'text']",cheer message zogtorius stare phone age decide whether text
ham,I will take care of financial problem.i will help:),0,"['I', 'take', 'care', 'financial', 'problem', 'help']",take care financial problem help
ham,Tell dear what happen to you. Why you talking to me like an alian,0,"['Tell', 'dear', 'happen', 'Why', 'talking', 'like', 'alian']",tell dear happen talk like alian
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,1,"['Double', 'mins', 'txts', 'Orange', '1', '2', 'price', 'linerental', 'Motorola', 'SonyEricsson', 'B', 'Tooth', 'FREE', 'Nokia', 'FREE', 'Call', 'MobileUpd8', '08000839402', 'or2optout', 'HV9D']",double min txts orange 1 2 price linerental Motorola SonyEricsson b tooth free Nokia free call mobileupd8 08000839402 or2optout HV9D
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0,"['1', 'Go', 'write', 'msg', '2', 'Put', 'Dictionary', 'mode', '3', 'Cover', 'screen', 'hand', '4', 'Press', 'lt', 'gt', '5', 'Gently', 'remove', 'Ur', 'hand', 'Its', 'interesting']",1 go write msg 2 put Dictionary mode 3 cover screen hand 4 press lt gt 5 gently remove Ur hand interesting
ham,Okie...,0,['Okie'],okie
ham,"Hi this is yijue, can i meet u at 11 tmr?",0,"['Hi', 'yijue', 'meet', 'u', '11', 'tmr']",hi yijue meet u 11 tmr
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,0,"['Its', 'posible', 'dnt', 'live', 'lt', 'gt', 'century', 'cm', 'frwd', 'n', 'thnk', 'different']",posible dnt live lt gt century cm frwd n thnk different
ham,But i dint slept in afternoon.,0,"['But', 'dint', 'slept', 'afternoon']",dint sleep afternoon
ham,That seems unnecessarily affectionate,0,"['That', 'seems', 'unnecessarily', 'affectionate']",seem unnecessarily affectionate
ham,Yar else i'll thk of all sorts of funny things.,0,"['Yar', 'else', 'thk', 'sorts', 'funny', 'things']",Yar else thk sort funny thing
ham,You will be in the place of that man,0,"['You', 'place', 'man']",place man
spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",1,"['Download', 'many', 'ringtones', 'u', 'like', 'restrictions', '1000s', '2', 'choose', 'U', 'even', 'send', '2', 'yr', 'buddys', 'Txt', 'Sir', '80082', '3']",download many ringtone u like restriction 1000s 2 choose u even send 2 yr buddys Txt Sir 80082 3
ham,Thats cool. How was your day?,0,"['Thats', 'cool', 'How', 'day']",that s cool day
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,1,"['Please', 'CALL', '08712402902', 'immediately', 'urgent', 'message', 'waiting']",please call 08712402902 immediately urgent message wait
ham,R we going with the  &lt;#&gt;  bus?,0,"['R', 'going', 'lt', 'gt', 'bus']",r go lt gt bus
ham,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",0,"['Hello', 'love', 'How', 'went', 'day', 'Are', 'alright', 'I', 'think', 'sweet', 'send', 'jolt', 'heart', 'remind', 'I', 'LOVE', 'YOU', 'Can', 'hear', 'I', 'screamed', 'across', 'sea', 'world', 'hear', 'Ahmad', 'al', 'Hallaq', 'loved', 'owned', 'possessive', 'passionate', 'kiss']",hello love go day alright think sweet send jolt heart remind love hear scream across sea world hear Ahmad al hallaq love own possessive passionate kiss
ham,No..he joined today itself.,0,"['No', 'joined', 'today']",join today
ham,Okay same with me. Well thanks for the clarification,0,"['Okay', 'Well', 'thanks', 'clarification']",okay well thank clarification
ham,I'll talk to the others and probably just come early tomorrow then,0,"['I', 'talk', 'others', 'probably', 'come', 'early', 'tomorrow']",talk other probably come early tomorrow
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",1,"['Spook', 'mob', 'Halloween', 'collection', 'logo', 'pic', 'message', 'plus', 'free', 'eerie', 'tone', 'txt', 'CARD', 'SPOOK', '8007', 'zed', '08701417012150p', 'per', 'logo', 'pic']",spook mob Halloween collection logo pic message plus free eerie tone txt CARD SPOOK 8007 ze 08701417012150p per logo pic
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",0,"['Had', 'money', 'issue', 'weigh', 'thanks', 'I', 'breathe', 'easier', 'I', 'make', 'sure', 'dont', 'regret', 'Thanks']",money issue weigh thank breathe easy make sure do not regret thank
ham,Hi. I'm sorry i missed your call. Can you pls call back.,0,"['Hi', 'I', 'sorry', 'missed', 'call', 'Can', 'pls', 'call', 'back']",hi sorry miss call pls call back
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,0,"['How', 'Hope', 'settled', 'new', 'school', 'year', 'Just', 'wishin', 'gr8', 'day']",hope settle new school year wishin gr8 day
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1,"['Fantasy', 'Football', 'back', 'TV', 'Go', 'Sky', 'Gamestar', 'Sky', 'Active', 'play', '250k', 'Dream', 'Team', 'Scoring', 'starts', 'Saturday', 'register', 'SKY', 'OPT', 'OUT', '88088']",Fantasy football back tv go sky Gamestar sky active play 250k dream team score start Saturday register sky OPT 88088
ham,Ok then no need to tell me anything i am going to sleep good night,0,"['Ok', 'need', 'tell', 'anything', 'going', 'sleep', 'good', 'night']",ok need tell anything go sleep good night
ham,Ok try to do week end course in coimbatore.,0,"['Ok', 'try', 'week', 'end', 'course', 'coimbatore']",ok try week end course coimbatore
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,1,"['Tone', 'Club', 'Your', 'subs', 'expired', '2', 'sub', 'reply', 'MONOC', '4', 'monos', 'POLYC', '4', 'polys', '1', 'weekly', '150p', 'per', 'week', 'Txt', 'STOP', '2', 'stop', 'This', 'msg', 'free', 'Stream', '0871212025016']",tone club sub expire 2 sub reply MONOC 4 mono POLYC 4 polys 1 weekly 150p per week Txt stop 2 stop msg free stream 0871212025016
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),0,"['V', 'nice', 'Off', '2', 'sheffield', 'tom', '2', 'air', 'opinions', 'categories', '2', 'b', 'used', '2', 'measure', 'ethnicity', 'next', 'census', 'Busy', 'transcribing']",v nice 2 sheffield tom 2 air opinion category 2 b use 2 measure ethnicity next census busy transcribe
ham,If you r @ home then come down within 5 min,0,"['If', 'r', 'home', 'come', 'within', '5', 'min']",r home come within 5 min
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",0,"['A', 'Boy', 'loved', 'gal', 'He', 'propsd', 'bt', 'didnt', 'mind', 'He', 'gv', 'lv', 'lttrs', 'Bt', 'frnds', 'threw', 'thm', 'Again', 'boy', 'decided', '2', 'aproach', 'gal', 'dt', 'time', 'truck', 'speeding', 'towards', 'gal', 'Wn', '2', 'hit', 'girl', 'boy', 'ran', 'like', 'hell', 'n', 'saved', 'She', 'asked', 'hw', 'cn', 'u', 'run', 'fast', 'D', 'boy', 'replied', 'Boost', 'secret', 'energy', 'n', 'instantly', 'girl', 'shouted', 'energy', 'n', 'Thy', 'lived', 'happily', '2gthr', 'drinking', 'boost', 'evrydy', 'Moral', 'story', 'I', 'hv', 'free', 'msgs', 'D', 'gud', 'ni8']",boy love gal propsd bt do not mind gv lv lttrs Bt frnd throw thm boy decide 2 aproach gal dt time truck speed towards gal wn 2 hit girl boy run like hell n save ask hw cn u run fast boy reply boost secret energy n instantly girl shout energy n Thy live happily 2gthr drink boost evrydy moral story hv free msgs gud ni8
ham,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? ",0,"['That', 'day', 'ü', 'say', 'ü', 'cut', 'ur', 'hair', 'paragon', 'called', 'hair', 'sense', 'Do', 'ü', 'noe', 'much', 'hair', 'cut']",day ü say ü cut ur hair paragon call hair sense ü noe much hair cut
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",0,"['Hmm', 'many', 'unfortunately', 'Pics', 'obviously', 'arent', 'hot', 'cakes', 'Its', 'kinda', 'fun', 'tho']",hmm many unfortunately pic obviously be not hot cake kinda fun tho
ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,0,"['Watching', 'tv', 'lor', 'Y', 'funny', 'bluff', '4', 'wat', 'Izzit', 'thk', 'impossible', 'us']",watch tv lor funny bluff 4 wat izzit thk impossible we
spam,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,"['XMAS', 'Prize', 'draws', 'We', 'trying', 'contact', 'U', 'Todays', 'draw', 'shows', '2000', 'prize', 'GUARANTEED', 'Call', '09058094565', 'land', 'line', 'Valid', '12hrs']",xmas prize draw try contact u today draw show 2000 prize guaranteed call 09058094565 land line valid 12hrs
ham,Dunno lei he neva say...,0,"['Dunno', 'lei', 'neva', 'say']",dunno lei neva say
ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,0,"['Thanx', '4', '2day', 'U', 'r', 'goodmate', 'I', 'THINK', 'UR', 'RITE', 'SARY', 'ASUSUAL', '1', 'U', 'CHEERED', 'ME', 'UP', 'LOVE', 'U', 'FRANYxxxxx']",thanx 4 2day u r goodmate think ur rite SARY ASUSUAL 1 u cheered love u franyxxxxx
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,0,"['I', 'way', 'home', 'Went', 'change', 'batt', '4', 'watch', 'go', 'shop', 'bit', 'lor']",way home go change batt 4 watch go shop bit lor
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,1,"['YES', 'The', 'place', 'town', 'meet', 'exciting', 'adult', 'singles', 'UK', 'Txt', 'CHAT', '86688', '150p', 'Msg']",yes place town meet exciting adult single UK Txt chat 86688 150p Msg
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,"['Hi', 'Mobile', 'lt', 'gt', 'added', 'contact', 'list', 'www', 'fullonsms', 'com', 'It', 'great', 'place', 'send', 'free', 'sms', 'people', 'For', 'visit', 'fullonsms', 'com']",hi mobile lt gt add contact list www fullonsm com great place send free sm people visit fullonsm com
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",0,"['Good', 'evening', 'Sir', 'hope', 'nice', 'day', 'I', 'wanted', 'bring', 'notice', 'I', 'late', 'paying', 'rent', 'past', 'months', 'pay', 'lt', 'gt', 'charge', 'I', 'felt', 'would', 'inconsiderate', 'nag', 'something', 'give', 'great', 'cost', 'didnt', 'speak', 'I', 'however', 'recession', 'wont', 'able', 'pay', 'charge', 'month', 'hence', 'askin', 'well', 'ahead', 'month', 'end', 'Can', 'please', 'help', 'Thank', 'everything']",good evening Sir hope nice day want bring notice late pay rent past month pay lt gt charge feel would inconsiderate nag something give great cost do not speak however recession will not able pay charge month hence askin well ahead month end please help thank everything
